class,syn
http://purl.obolibrary.org/obo/DOID_1752,intraocular melanoma
http://purl.obolibrary.org/obo/DOID_1752,melanoma of eye
http://purl.obolibrary.org/obo/DOID_2174,Ocular tumor
http://purl.obolibrary.org/obo/DOID_2174,eye neoplasm
http://purl.obolibrary.org/obo/DOID_2174,malignant eye neoplasm
http://purl.obolibrary.org/obo/DOID_2174,neoplasm of eye
http://purl.obolibrary.org/obo/DOID_2174,neoplasm of eye proper
http://purl.obolibrary.org/obo/DOID_1754,Mitral stenosis
http://purl.obolibrary.org/obo/DOID_1757,PARRY-ROMBERG SYNDROME
http://purl.obolibrary.org/obo/DOID_1760,neoplasm of facial nerve
http://purl.obolibrary.org/obo/DOID_1760,tumor of Facial nerve
http://purl.obolibrary.org/obo/DOID_3417,neoplasm of glossopharyngeal nerve
http://purl.obolibrary.org/obo/DOID_3417,tumor of Glossopharyngeal nerve
http://purl.obolibrary.org/obo/DOID_1761,Cheilitis granulomatosa of Mescher-Melkersson-Rosenthal
http://purl.obolibrary.org/obo/DOID_1761,Melkersson's syndrome
http://purl.obolibrary.org/obo/DOID_9297,disease of lips
http://purl.obolibrary.org/obo/DOID_1768,Conversion Hysterical Neurosis
http://purl.obolibrary.org/obo/DOID_1768,Conversion hysteria or reaction
http://purl.obolibrary.org/obo/DOID_1768,"Hysterical neurosis, conversion type"
http://purl.obolibrary.org/obo/DOID_1776,"Loss of labyrinthine reactivity, unilateral"
http://purl.obolibrary.org/obo/DOID_1776,Unilateral loss of labyrinthine reactivity
http://purl.obolibrary.org/obo/DOID_1777,"hyperactive labyrinth, unilateral"
http://purl.obolibrary.org/obo/DOID_1777,hyperactive unilateral labyrinthine dysfunction
http://purl.obolibrary.org/obo/DOID_53,pituitary disease
http://purl.obolibrary.org/obo/DOID_1786,Adrenal Rest neoplasm
http://purl.obolibrary.org/obo/DOID_1788,Advanced malignant Mesothelioma of Peritoneum
http://purl.obolibrary.org/obo/DOID_1788,advanced malignant peritoneal mesothelioma
http://purl.obolibrary.org/obo/DOID_1788,malignant mesothelioma of peritoneum
http://purl.obolibrary.org/obo/DOID_1789,Mesothelioma of Peritoneum
http://purl.obolibrary.org/obo/DOID_1790,Diffuse malignant Mesothelioma
http://purl.obolibrary.org/obo/DOID_1790,advanced malignant mesothelioma
http://purl.obolibrary.org/obo/DOID_1790,asbestos-related malignant mesothelioma
http://purl.obolibrary.org/obo/DOID_1790,malignant tumor of Mesothelium
http://purl.obolibrary.org/obo/DOID_1791,primary peritoneal carcinoma
http://purl.obolibrary.org/obo/DOID_1792,Lymphoma of pancreas
http://purl.obolibrary.org/obo/DOID_1795,malignant neoplasm of the Exocrine pancreas
http://purl.obolibrary.org/obo/DOID_1795,malignant tumor of exocrine pancreas
http://purl.obolibrary.org/obo/DOID_1795,malignant tumour of exocrine pancreas
http://purl.obolibrary.org/obo/DOID_1796,sarcoma of pancreas
http://purl.obolibrary.org/obo/DOID_1798,Islet cell carcinoma
http://purl.obolibrary.org/obo/DOID_1798,carcinoma of endocrine pancreas
http://purl.obolibrary.org/obo/DOID_1798,malignant neoplasm of islets of Langerhans
http://purl.obolibrary.org/obo/DOID_1798,pancreatic neuroendocrine carcinoma
http://purl.obolibrary.org/obo/DOID_1799,Islet cell neoplasm
http://purl.obolibrary.org/obo/DOID_1799,endocrine pancreas cancer
http://purl.obolibrary.org/obo/DOID_1799,islet cell tumour
http://purl.obolibrary.org/obo/DOID_1799,malignant pancreatic Endocrine tumor
http://purl.obolibrary.org/obo/DOID_1799,malignant pancreatic Endocrine tumour
http://purl.obolibrary.org/obo/DOID_1799,malignant tumor of endocrine pancreas
http://purl.obolibrary.org/obo/DOID_1799,malignant tumour of endocrine pancreas
http://purl.obolibrary.org/obo/DOID_1799,pancreatic Endocrine neoplasm
http://purl.obolibrary.org/obo/DOID_180,Fibro-osteoma
http://purl.obolibrary.org/obo/DOID_180,peripheral ossifying fibroma
http://purl.obolibrary.org/obo/DOID_1803,peripheral neuritis
http://purl.obolibrary.org/obo/DOID_1824,Grand mal status
http://purl.obolibrary.org/obo/DOID_1825,petit mal seizure
http://purl.obolibrary.org/obo/DOID_1825,pyknolepsy
http://purl.obolibrary.org/obo/DOID_1825,absence seizure
http://purl.obolibrary.org/obo/DOID_1837,"DIABETES MELLITUS, KETOSIS-PRONE"
http://purl.obolibrary.org/obo/DOID_1837,ketosis-prone diabetes mellitus
http://purl.obolibrary.org/obo/DOID_1838,COPPER TRANSPORT DISEASE
http://purl.obolibrary.org/obo/DOID_1838,Menkes kinky-hair syndrome
http://purl.obolibrary.org/obo/DOID_1838,steely hair syndrome
http://purl.obolibrary.org/obo/DOID_1844,Mononeuritis upper limb
http://purl.obolibrary.org/obo/DOID_1858,fibrous dysplasia of bone
http://purl.obolibrary.org/obo/DOID_1858,osteitis fibrosa disseminata
http://purl.obolibrary.org/obo/DOID_1858,polyostotic fibrous dysplasia
http://purl.obolibrary.org/obo/DOID_1862,neoplasm of jaw
http://purl.obolibrary.org/obo/DOID_1862,jaw neoplasm
http://purl.obolibrary.org/obo/DOID_1866,central giant cell (reparative) granuloma
http://purl.obolibrary.org/obo/DOID_1866,central giant cell granuloma
http://purl.obolibrary.org/obo/DOID_1866,central giant cell reparative granuloma of jaw
http://purl.obolibrary.org/obo/DOID_4305,Giant cell neoplasm of bone
http://purl.obolibrary.org/obo/DOID_4305,Giant cell tumor of bone
http://purl.obolibrary.org/obo/DOID_4305,Giant cell tumour of bone
http://purl.obolibrary.org/obo/DOID_4305,bone giant cell tumour
http://purl.obolibrary.org/obo/DOID_4305,giant cell myeloma
http://purl.obolibrary.org/obo/DOID_4305,osteoclastoma
http://purl.obolibrary.org/obo/DOID_1875,Sexual impotence
http://purl.obolibrary.org/obo/DOID_1875,erectile dysfunction
http://purl.obolibrary.org/obo/DOID_1883,NANBH
http://purl.obolibrary.org/obo/DOID_1883,Viral hepatitis C
http://purl.obolibrary.org/obo/DOID_1883,chronic hepatitis C
http://purl.obolibrary.org/obo/DOID_1883,hepatitis C infection
http://purl.obolibrary.org/obo/DOID_1883,hepatitis nonA nonB
http://purl.obolibrary.org/obo/DOID_1894,Non-infected eyelid dermatoses
http://purl.obolibrary.org/obo/DOID_1895,Contact and allergic dermatitis of eyelid
http://purl.obolibrary.org/obo/DOID_1896,neoplasm of sigmoid colon
http://purl.obolibrary.org/obo/DOID_1896,tumor of sigmoid colon
http://purl.obolibrary.org/obo/DOID_1901,sarcoma of the vagina
http://purl.obolibrary.org/obo/DOID_1906,malignant fibrous histiocytoma of skin
http://purl.obolibrary.org/obo/DOID_1906,vaginal melanoma
http://purl.obolibrary.org/obo/DOID_5274,malignant dermis tumour
http://purl.obolibrary.org/obo/DOID_5274,malignant neoplasm of Dermis
http://purl.obolibrary.org/obo/DOID_5274,malignant tumor of dermis
http://purl.obolibrary.org/obo/DOID_5274,malignant tumour of dermis
http://purl.obolibrary.org/obo/DOID_1907,Fibroxanthosarcoma
http://purl.obolibrary.org/obo/DOID_1907,MFH
http://purl.obolibrary.org/obo/DOID_1910,vaginal Yolk Sac neoplasm
http://purl.obolibrary.org/obo/DOID_1910,vaginal endodermal sinus neoplasm
http://purl.obolibrary.org/obo/DOID_1911,Hepatoid yolk sac tumour
http://purl.obolibrary.org/obo/DOID_1911,Yolk Sac neoplasm
http://purl.obolibrary.org/obo/DOID_1911,Yolk sac tumour
http://purl.obolibrary.org/obo/DOID_1911,endodermal sinus tumour
http://purl.obolibrary.org/obo/DOID_1911,infantile embryonal carcinoma
http://purl.obolibrary.org/obo/DOID_1911,yolk sac tumor
http://purl.obolibrary.org/obo/DOID_2994,malignant tumor of the germ cell
http://purl.obolibrary.org/obo/DOID_2994,germ cell neoplasm
http://purl.obolibrary.org/obo/DOID_2994,germ cell tumour
http://purl.obolibrary.org/obo/DOID_1919,Complete hypoxanthine-guanine phosphoribosyltransferase deficiency
http://purl.obolibrary.org/obo/DOID_1919,HG-PRT deficiency
http://purl.obolibrary.org/obo/DOID_1919,Hypoxanthine-guanine phosphoribosyltransferase deficiency
http://purl.obolibrary.org/obo/DOID_1919,Hypoxanthine-guanine-phosphoribosyltransferase deficiency
http://purl.obolibrary.org/obo/DOID_1919,Lesch - Nyhan syndrome
http://purl.obolibrary.org/obo/DOID_1919,X-linked hyperuricemia
http://purl.obolibrary.org/obo/DOID_1919,deficiency of IMP pyrophosphorylase
http://purl.obolibrary.org/obo/DOID_1919,hypoxanthine guanine phosphoribosyltransferase deficiency
http://purl.obolibrary.org/obo/DOID_1921,"47, XXY"
http://purl.obolibrary.org/obo/DOID_1921,Hypogonadotropic Hypogonadism
http://purl.obolibrary.org/obo/DOID_1921,Klinefelter's syndrome
http://purl.obolibrary.org/obo/DOID_1921,XXY syndrome
http://purl.obolibrary.org/obo/DOID_1921,XXY trisomy
http://purl.obolibrary.org/obo/DOID_1928,Fanconi Schlesinger syndrome
http://purl.obolibrary.org/obo/DOID_1928,WBS
http://purl.obolibrary.org/obo/DOID_1929,Supra-valvular aortic stenosis
http://purl.obolibrary.org/obo/DOID_1930,LNMS
http://purl.obolibrary.org/obo/DOID_1930,Laurence-Moon-Biedl syndrome
http://purl.obolibrary.org/obo/DOID_1932,happy puppet syndrome
http://purl.obolibrary.org/obo/DOID_1932,puppetlike syndrome
http://purl.obolibrary.org/obo/DOID_1933,Broad Thumb-Hallux syndrome
http://purl.obolibrary.org/obo/DOID_1933,Rubinstein syndrome
http://purl.obolibrary.org/obo/DOID_1933,proximal chromosome 16p13.3 deletion syndrome
http://purl.obolibrary.org/obo/DOID_2348,Cardiovascular arteriosclerosis
http://purl.obolibrary.org/obo/DOID_1942,Intermittent heterotropia
http://purl.obolibrary.org/obo/DOID_1963,cancer of the fallopian tube
http://purl.obolibrary.org/obo/DOID_1963,carcinoma of fallopian tube
http://purl.obolibrary.org/obo/DOID_1963,fallopian tube Ca
http://purl.obolibrary.org/obo/DOID_1964,fallopian tube neoplasm
http://purl.obolibrary.org/obo/DOID_1964,malignant neoplasm of uterine tube
http://purl.obolibrary.org/obo/DOID_1964,malignant tumor of fallopian tube
http://purl.obolibrary.org/obo/DOID_1964,malignant tumour of fallopian tube
http://purl.obolibrary.org/obo/DOID_1964,neoplasm of fallopian tube
http://purl.obolibrary.org/obo/DOID_1964,tumor of the fallopian tube
http://purl.obolibrary.org/obo/DOID_1964,"tumor, fallopian tube, malignant"
http://purl.obolibrary.org/obo/DOID_1967,Leiomyosarcomas
http://purl.obolibrary.org/obo/DOID_4230,malignant tumor of Smooth Muscle
http://purl.obolibrary.org/obo/DOID_1970,fallopian tube malignant mixed Mullerian tumor
http://purl.obolibrary.org/obo/DOID_1970,fallopian tube malignant mixed mesodermal (mullerian) tumor
http://purl.obolibrary.org/obo/DOID_1973,fallopian tube mullerian adenosarcoma
http://purl.obolibrary.org/obo/DOID_1974,mullerian Adenosarcoma
http://purl.obolibrary.org/obo/DOID_4236,MMMT
http://purl.obolibrary.org/obo/DOID_4236,malignant mixed Mullerian tumor
http://purl.obolibrary.org/obo/DOID_4236,malignant mixed mesodermal (mullerian) tumor
http://purl.obolibrary.org/obo/DOID_4236,mesodermal mixed tumor
http://purl.obolibrary.org/obo/DOID_4236,mixed Mesodermal (mullerian) tumor
http://purl.obolibrary.org/obo/DOID_4236,mullerian mixed tumor
http://purl.obolibrary.org/obo/DOID_1975,Thymolipoma
http://purl.obolibrary.org/obo/DOID_533,disease of thymus gland
http://purl.obolibrary.org/obo/DOID_1988,Lymphoma of rectum
http://purl.obolibrary.org/obo/DOID_1993,carcinoma of rectum
http://purl.obolibrary.org/obo/DOID_1993,carcinoma of the rectum
http://purl.obolibrary.org/obo/DOID_1993,malignant Rectal tumor
http://purl.obolibrary.org/obo/DOID_1993,malignant neoplasm of rectum
http://purl.obolibrary.org/obo/DOID_1993,malignant rectum tumor
http://purl.obolibrary.org/obo/DOID_1993,malignant tumor of rectum
http://purl.obolibrary.org/obo/DOID_1993,rectal cancer
http://purl.obolibrary.org/obo/DOID_1993,cancer of rectum
http://purl.obolibrary.org/obo/DOID_1992,malignant melanoma of rectum
http://purl.obolibrary.org/obo/DOID_1992,melanoma of rectum
http://purl.obolibrary.org/obo/DOID_1995,sarcoma of rectum
http://purl.obolibrary.org/obo/DOID_1996,Rectal adenocarcinoma
http://purl.obolibrary.org/obo/DOID_1999,chronic eustachian tube salpingitis
http://purl.obolibrary.org/obo/DOID_2006,Macular puckering of retina
http://purl.obolibrary.org/obo/DOID_2006,Macular retinal puckering
http://purl.obolibrary.org/obo/DOID_2006,cellophane maculopathy
http://purl.obolibrary.org/obo/DOID_2012,Nezelof's syndrome
http://purl.obolibrary.org/obo/DOID_2012,T-cell immunodeficiency with thymic aplasia
http://purl.obolibrary.org/obo/DOID_2012,TIDTA
http://purl.obolibrary.org/obo/DOID_2012,thymic aplasia
http://purl.obolibrary.org/obo/DOID_2012,thymic dysplasia with normal immunoglobulins
http://purl.obolibrary.org/obo/DOID_2018,hyperinsulinemia
http://purl.obolibrary.org/obo/DOID_2021,Placental tumors
http://purl.obolibrary.org/obo/DOID_2021,malignant Placental tumor
http://purl.obolibrary.org/obo/DOID_2021,malignant neoplasm of placenta
http://purl.obolibrary.org/obo/DOID_2021,neoplasm of placenta
http://purl.obolibrary.org/obo/DOID_2021,placental cancer
http://purl.obolibrary.org/obo/DOID_2021,primary malignant neoplasm of placenta
http://purl.obolibrary.org/obo/DOID_2024,Choriocarcinoma of the Placenta
http://purl.obolibrary.org/obo/DOID_2025,Gestational chorionepithelioma
http://purl.obolibrary.org/obo/DOID_2025,Molar pregnancy with choriocarcinoma
http://purl.obolibrary.org/obo/DOID_3594,Chorioepithelioma
http://purl.obolibrary.org/obo/DOID_203,bone spur
http://purl.obolibrary.org/obo/DOID_203,bony outgrowth
http://purl.obolibrary.org/obo/DOID_203,orbital exostosis
http://purl.obolibrary.org/obo/DOID_203,osteophyte
http://purl.obolibrary.org/obo/DOID_203,swimmer's exostosis
http://purl.obolibrary.org/obo/DOID_2043,chronic hepatitis B
http://purl.obolibrary.org/obo/DOID_2043,hepatitis B infection
http://purl.obolibrary.org/obo/DOID_2043,Serum hepatitis
http://purl.obolibrary.org/obo/DOID_2044,Drug-induced chronic hepatitis
http://purl.obolibrary.org/obo/DOID_2047,delta hepatitis
http://purl.obolibrary.org/obo/DOID_2050,acute antritis
http://purl.obolibrary.org/obo/DOID_2055,PTSD
http://purl.obolibrary.org/obo/DOID_2055,traumatic neurosis
http://purl.obolibrary.org/obo/DOID_206,Multiple congenital exostosis
http://purl.obolibrary.org/obo/DOID_206,Multiple exostosis syndromes
http://purl.obolibrary.org/obo/DOID_206,Osteochondromatosis syndrome
http://purl.obolibrary.org/obo/DOID_206,hereditary multiple exostoses 1
http://purl.obolibrary.org/obo/DOID_206,hereditary multiple exostoses 2
http://purl.obolibrary.org/obo/DOID_206,hereditary multiple exostoses 3
http://purl.obolibrary.org/obo/DOID_206,multiple ostechondromas
http://purl.obolibrary.org/obo/DOID_2061,Eccrine nodular hidradenoma
http://purl.obolibrary.org/obo/DOID_3896,Hidradenoma of skin
http://purl.obolibrary.org/obo/DOID_3896,Sweat gland adenoma
http://purl.obolibrary.org/obo/DOID_3896,Syringoadenoma
http://purl.obolibrary.org/obo/DOID_2066,Fordyce angiokeratoma of vulva
http://purl.obolibrary.org/obo/DOID_2068,Bartholin gland neoplasm
http://purl.obolibrary.org/obo/DOID_2068,tumor of Bartholin's gland
http://purl.obolibrary.org/obo/DOID_2074,Perforation of intestine
http://purl.obolibrary.org/obo/DOID_2075,adenoma of minor vestibular glands
http://purl.obolibrary.org/obo/DOID_2079,Eccrine mixed tumor
http://purl.obolibrary.org/obo/DOID_2079,Eccrine mixed tumour
http://purl.obolibrary.org/obo/DOID_2079,eccrine mixed tumour of skin
http://purl.obolibrary.org/obo/DOID_2079,mixed Eccrine neoplasm of the skin
http://purl.obolibrary.org/obo/DOID_2093,malignant melanoma of vulva
http://purl.obolibrary.org/obo/DOID_2095,malignant neoplasm of sweat gland
http://purl.obolibrary.org/obo/DOID_2095,malignant tumor of the Sweat gland
http://purl.obolibrary.org/obo/DOID_2096,sarcoma of vulva
http://purl.obolibrary.org/obo/DOID_2097,Paget's disease of vulva
http://purl.obolibrary.org/obo/DOID_2097,Vulvar Paget's disease
http://purl.obolibrary.org/obo/DOID_2097,vulval Paget disease
http://purl.obolibrary.org/obo/DOID_2098,adenocarcinoma of Vulva
http://purl.obolibrary.org/obo/DOID_2098,adenocarcinoma of the vulva
http://purl.obolibrary.org/obo/DOID_210,Calcaneal spur
http://purl.obolibrary.org/obo/DOID_2101,Vulvar Epidermoid carcinoma
http://purl.obolibrary.org/obo/DOID_2101,vulvar squamous cell carcinoma
http://purl.obolibrary.org/obo/DOID_2101,squamous cell carcinoma of vulva
http://purl.obolibrary.org/obo/DOID_2112,Infection by Isospora belli and Isospora hominis
http://purl.obolibrary.org/obo/DOID_2112,Isosporosis
http://purl.obolibrary.org/obo/DOID_2112,isosporiasis
http://purl.obolibrary.org/obo/DOID_2120,FDH
http://purl.obolibrary.org/obo/DOID_2120,FODH
http://purl.obolibrary.org/obo/DOID_2120,Goltz syndrome
http://purl.obolibrary.org/obo/DOID_2120,Goltz-Gorlin syndrome
http://purl.obolibrary.org/obo/DOID_2122,Pneumonic tularaemia
http://purl.obolibrary.org/obo/DOID_2122,bronchopneumonic tularemia
http://purl.obolibrary.org/obo/DOID_2122,pulmonary tularemia
http://purl.obolibrary.org/obo/DOID_2127,germinoma of the brain
http://purl.obolibrary.org/obo/DOID_2127,intracranial germinoma
http://purl.obolibrary.org/obo/DOID_2129,Atypical teratoid/rhabdoid tumor
http://purl.obolibrary.org/obo/DOID_2129,Atypical teratoid/rhabdoid tumour
http://purl.obolibrary.org/obo/DOID_2129,Rhabdoid tumor of the CNS
http://purl.obolibrary.org/obo/DOID_2129,Rhabdoid tumour of the CNS
http://purl.obolibrary.org/obo/DOID_2129,atypical teratoid rhabdoid tumour
http://purl.obolibrary.org/obo/DOID_2129,AT/RT
http://purl.obolibrary.org/obo/DOID_2129,rhabdoid tumor predisposition syndrome
http://purl.obolibrary.org/obo/DOID_2133,sarcoma of the CNS
http://purl.obolibrary.org/obo/DOID_2135,malignant neoplasm of temporal lobe
http://purl.obolibrary.org/obo/DOID_2135,neoplasm of temporal lobe
http://purl.obolibrary.org/obo/DOID_2135,tumor of Temporal Lobe
http://purl.obolibrary.org/obo/DOID_2139,neoplasm of paraurethral glands
